saldo_movimentacao,categoria,grau_instrucao,idade,horas_contratuais,raca_cor,sexo,tipo_movimentacao,tipo_deficiencia,salario_mensal,indicador_aprendiz
1,101,7,25,44.0,6,1,97,0,1302.0,0
-1,101,7,22,44.0,6,3,90,0,1302.0,0
-1,101,7,51,44.0,6,1,60,0,1800.0,0
-1,101,8,21,22.0,3,3,90,0,734.83,0
-1,101,7,25,44.0,3,1,90,0,1314.26,0
-1,101,7,29,44.0,3,3,90,0,1314.26,0
-1,101,7,22,44.0,3,3,31,0,1303.11,0
-1,999,6,44,,9,3,31,0,1305.67,0
-1,101,7,36,36.0,6,1,31,0,1373.61,0
-1,101,7,41,40.0,3,1,31,0,3580.2,0
-1,111,6,31,44.0,3,1,31,0,1463.0,0
-1,101,7,29,44.0,6,1,31,0,1500.0,0
-1,101,7,37,44.0,3,1,31,0,1303.11,0
-1,101,7,26,44.0,3,1,31,0,1302.0,0
-1,101,7,40,40.0,6,1,31,0,3553.38,0
-1,101,7,36,28.75,3,3,31,0,1303.11,0
-1,101,7,26,44.0,3,3,31,0,1303.11,0
-1,101,7,43,44.0,1,3,31,0,1303.11,0
-1,101,7,21,44.0,3,1,31,0,1314.26,0
-1,101,7,29,44.0,3,1,31,0,1464.08,0
-1,101,6,50,40.0,3,1,31,0,1791.87,0
-1,101,5,24,44.0,3,1,31,0,0.0,0
-1,101,7,33,44.0,3,3,31,0,1314.26,0
-1,101,7,20,44.0,6,1,31,0,1302.0,0
-1,101,7,43,40.0,3,1,31,0,2793.78,0
-1,101,7,34,44.0,1,3,31,0,1302.0,0
-1,101,7,23,44.0,3,3,31,0,3553.06,0
-1,101,9,41,30.0,3,3,31,0,1722.49,0
-1,101,5,43,44.0,3,1,31,0,1714.46,0
-1,101,7,40,44.0,3,1,31,0,2390.02,0
-1,101,7,39,30.0,2,1,31,0,887.73,0
-1,101,7,25,44.0,6,1,31,0,1303.11,0
-1,101,9,30,44.0,1,3,31,0,1500.0,0
-1,101,7,36,36.0,6,3,31,0,1464.08,0
-1,101,7,26,40.0,3,3,31,0,1302.0,0
-1,101,8,23,44.0,3,1,31,0,1464.08,0
-1,101,7,49,22.0,3,3,31,0,1212.0,0
-1,101,7,37,36.0,3,1,31,0,1302.0,0
-1,101,4,48,44.0,6,1,31,0,1303.11,0
-1,101,4,49,44.0,3,1,31,0,1805.03,0
-1,101,7,33,41.48,3,1,31,1,1314.26,0
-1,101,7,23,44.0,3,3,31,0,1336.11,0
-1,101,7,43,44.0,6,1,31,0,1805.03,0
-1,101,7,35,44.0,3,3,31,0,1303.11,0
-1,101,7,25,44.0,1,1,31,0,1600.0,0
-1,101,7,20,36.0,1,3,31,0,1302.0,0
-1,101,7,45,44.0,6,1,31,0,2062.65,0
-1,999,5,30,,9,3,31,0,1427.85,0
-1,101,8,33,44.0,3,1,31,0,1464.08,0
-1,103,4,19,20.0,3,1,32,0,651.0,1
-1,101,7,22,36.0,3,1,32,0,1302.0,0
-1,101,8,34,36.0,3,3,32,0,1302.0,0
-1,101,7,30,36.0,3,3,32,0,1302.0,0
-1,101,9,32,36.0,3,3,32,0,1302.0,0
-1,101,7,24,36.0,3,3,32,0,1302.0,0
-1,101,7,25,36.0,2,3,32,0,1302.0,0
-1,101,7,30,36.0,3,3,32,0,1302.0,0
-1,101,7,25,36.0,6,3,32,0,1302.0,0
-1,101,7,41,36.0,3,1,32,0,1302.0,0
-1,101,7,22,36.0,1,3,32,0,1302.0,0
-1,101,7,32,36.0,1,3,32,0,1302.0,0
-1,101,5,58,44.0,6,3,40,0,1303.11,0
-1,101,7,26,44.0,6,1,40,0,1473.2,0
-1,101,4,36,44.0,3,3,40,0,1303.11,0
-1,101,7,26,36.0,6,1,40,0,1302.0,0
-1,101,7,36,44.0,3,1,40,0,1757.74,0
-1,101,9,36,44.0,3,1,40,0,6500.0,0
-1,101,9,22,40.0,3,3,40,0,3000.0,0
-1,101,6,23,44.0,3,1,40,0,1308.96,0
-1,101,4,35,36.0,3,1,40,0,1302.0,0
-1,101,7,21,44.0,3,1,40,0,1303.11,0
-1,101,7,20,44.0,3,1,40,0,1303.11,0
-1,101,7,26,44.0,3,3,40,0,1323.72,0
-1,101,7,39,36.0,2,1,40,0,1302.0,0
-1,101,7,24,44.0,1,1,40,0,1336.11,0
-1,101,7,33,44.0,6,1,40,0,1929.4,0
-1,101,7,29,40.0,6,3,40,0,1302.0,0
-1,101,4,20,44.0,3,1,43,0,1303.11,0
-1,101,7,19,44.0,3,1,43,0,1302.0,0
-1,101,7,21,44.0,6,3,43,0,1387.67,0
-1,101,6,56,44.0,3,3,43,0,1303.11,0
-1,101,3,51,44.0,3,1,43,0,1303.11,0
1,101,7,22,44.0,6,1,97,0,1314.26,0
1,101,7,27,44.0,1,1,97,0,1805.03,0
1,101,7,26,44.0,3,1,97,0,1314.26,0
1,101,2,35,40.0,3,1,97,0,1314.26,0
1,101,6,57,44.0,6,3,97,0,473.86,0
1,101,7,29,44.0,6,3,97,0,1473.2,0
1,101,8,36,44.0,3,1,97,0,2151.17,0
1,101,7,25,44.0,2,1,97,0,1314.26,0
1,101,7,41,40.0,3,3,97,0,1302.0,0
1,101,7,47,48.0,3,1,97,0,1302.0,0
1,101,8,18,44.0,3,3,97,0,1649.08,0
1,101,9,23,22.5,3,3,97,0,1302.0,0
1,101,6,49,44.0,3,1,97,0,1303.11,0
1,101,7,20,44.0,3,1,97,0,1302.0,0
1,101,7,23,44.0,3,1,97,0,1303.11,0
1,101,7,51,44.0,6,1,97,0,1441.88,0
1,101,7,31,49.0,6,3,97,0,1302.0,0
1,101,7,36,36.0,6,1,97,0,1464.08,0
1,101,5,42,36.0,1,1,97,1,1302.0,0
1,101,7,44,44.0,6,1,97,0,1303.11,0
1,101,6,20,40.0,3,1,97,0,1314.26,0
1,101,7,37,44.0,6,1,97,0,1321.11,0
1,101,7,22,40.0,3,1,97,0,1302.0,0
1,101,4,56,40.0,3,1,97,0,1415.44,0
1,101,7,30,44.0,2,1,97,0,1302.0,0
1,101,7,21,44.0,6,1,97,0,1650.0,0
1,101,7,25,44.0,3,1,97,0,1446.9,0
1,101,7,25,44.0,6,1,97,0,1302.0,0
1,101,2,36,40.0,3,1,97,0,1314.26,0
1,101,6,33,44.0,3,1,97,0,1302.0,0
1,101,6,40,44.0,6,3,97,0,1387.67,0
1,101,7,49,44.0,6,1,97,0,2238.1,0
1,101,7,59,44.0,3,3,97,0,1469.66,0
1,101,7,23,44.0,6,3,97,0,1387.67,0
1,101,2,50,40.0,3,1,97,0,1805.03,0
1,101,8,45,44.0,3,1,97,0,1534.0,0
1,101,7,26,42.78,3,3,97,0,1303.11,0
1,101,7,22,44.0,6,1,97,0,1302.0,0
1,101,7,26,40.0,3,3,97,0,1303.11,0
1,101,6,18,45.0,1,3,97,0,1500.0,0
1,101,7,40,44.0,6,3,97,0,1387.67,0
1,101,7,28,44.0,3,3,97,0,1464.08,0
1,101,9,24,44.0,3,3,97,0,1469.66,0
1,101,3,23,44.0,3,1,97,0,1629.57,0
1,101,7,34,28.75,3,1,97,0,1302.0,0
1,101,7,24,40.0,3,1,97,0,1805.03,0
1,101,2,55,44.0,6,1,97,0,1464.08,0
1,101,7,29,44.0,6,1,97,0,1314.26,0
1,101,7,21,44.0,3,1,97,0,1302.0,0
1,101,7,33,44.0,6,1,97,0,1810.9,0
1,101,7,29,44.0,3,1,97,0,1600.0,0
1,101,6,31,44.0,6,1,97,0,1431.04,0
1,101,7,45,44.0,6,1,97,0,1314.26,0
1,101,5,39,44.0,6,1,97,0,1464.08,0
1,101,7,33,44.0,3,1,97,0,1463.0,0
1,101,7,44,44.0,6,1,97,0,1321.11,0
1,101,7,38,44.0,6,1,97,0,1321.11,0
1,101,7,42,44.0,6,1,97,0,1323.7,0
1,101,9,30,40.0,6,1,97,0,2250.0,0
1,101,7,36,28.75,1,3,97,0,1486.83,0
1,101,7,21,44.0,1,1,97,0,1342.87,0
1,101,7,33,44.0,6,1,97,0,1302.0,0
1,101,7,42,36.0,1,1,97,0,1464.08,0
1,101,7,40,45.0,3,1,97,0,1303.11,0
1,101,7,41,40.0,2,3,97,0,1303.11,0
1,101,7,38,44.0,6,1,97,0,1313.4,0
1,101,7,31,44.0,3,1,97,0,1486.28,0
1,101,7,28,44.0,6,1,97,0,1373.61,0
1,101,2,51,40.0,3,1,97,0,1314.26,0
1,101,7,29,44.0,6,3,97,0,1431.04,0
1,101,7,23,44.0,6,3,97,0,1387.67,0
1,101,4,49,40.0,3,1,97,0,1805.03,0
1,101,8,28,36.0,1,3,97,0,1302.0,0
1,101,7,38,44.0,3,1,97,0,1550.71,0
1,101,7,33,44.0,6,1,97,0,1302.0,0
1,101,6,51,44.0,6,1,97,0,1318.57,0
1,101,5,25,44.0,6,1,97,0,1302.0,0
1,101,7,43,44.0,6,1,97,0,1321.11,0
1,101,7,33,44.0,3,1,97,0,1534.0,0
1,101,7,31,44.0,6,1,97,0,1374.04,0
1,101,7,30,44.0,1,1,97,0,1342.87,0
1,101,7,20,44.0,3,1,97,0,1481.56,0
1,101,6,52,44.0,6,3,97,0,473.86,0
1,101,7,25,44.0,6,1,97,0,1308.96,0
1,101,2,34,40.0,3,1,97,0,1314.26,0
1,101,5,41,44.0,3,1,97,0,1534.0,0
-1,101,7,64,44.0,3,1,31,1,1577.26,0
-1,101,7,56,42.0,3,1,31,0,1302.0,0
-1,101,9,41,24.0,3,3,31,0,0.0,0
-1,101,7,37,7.0,6,1,31,0,607.6,0
-1,101,7,27,44.0,3,1,31,0,2274.86,0
-1,101,80,38,44.0,4,1,31,0,8652.6,0
-1,101,7,39,44.0,6,1,31,0,1302.0,0
-1,101,9,46,44.0,3,3,31,0,2996.31,0
-1,101,80,44,44.0,3,3,40,0,2435.4,0
-1,101,7,46,48.0,2,3,40,0,1302.0,0
-1,101,9,25,36.0,1,3,40,0,1302.0,0
-1,101,9,41,44.0,1,3,40,0,1405.82,0
-1,101,10,46,5.0,1,3,40,0,1015.25,0
-1,101,9,49,54.0,1,3,40,0,1302.0,0
-1,101,8,24,44.0,3,1,40,0,5542.05,0
-1,101,9,27,3.0,3,1,40,0,180.0,0
-1,101,10,26,1.0,1,3,40,0,151.1,0
-1,101,10,46,5.0,1,3,40,0,555.5,0
-1,101,9,43,40.0,3,3,40,0,3070.03,0
-1,101,9,23,44.0,1,3,43,0,1424.0,0
1,101,10,26,40.0,1,3,97,0,2975.58,0
1,101,7,28,44.0,3,1,97,0,1439.86,0
1,101,9,38,44.0,1,3,97,0,0.0,0
1,101,9,28,44.0,6,3,97,0,1459.5,0
1,101,7,23,44.0,1,3,97,0,1302.0,0
1,101,9,23,20.0,3,3,97,0,1307.0,0
1,101,9,26,30.0,1,3,97,0,1585.5,0
1,101,7,37,44.0,1,3,97,0,1302.0,0
1,101,80,50,40.0,6,1,97,0,6348.53,0
1,101,80,33,48.0,3,3,97,0,0.0,0
1,101,80,42,20.0,6,3,97,0,2152.18,0
1,101,7,18,44.0,6,3,97,0,1302.0,0
1,101,9,28,40.0,3,1,97,0,5012.0,0
1,101,7,23,36.0,6,3,97,0,2300.0,0
1,101,7,45,44.0,3,3,97,0,286440.0,0
1,101,9,32,44.0,3,1,97,0,2433.5,0
1,101,9,34,15.0,6,1,97,0,862.5,0
1,101,7,21,44.0,1,3,97,0,1302.0,0
1,101,7,27,44.0,6,3,97,0,1302.0,0
1,101,8,39,44.14,6,3,97,0,1700.0,0
1,101,7,24,44.0,1,3,97,0,1302.0,0
1,101,7,31,44.0,3,3,97,0,1628.0,0
1,101,9,23,44.0,1,1,97,0,1302.0,0
1,101,9,39,48.0,3,1,97,0,0.0,0
1,101,80,34,25.0,3,3,97,0,1983.75,0
1,101,80,24,44.0,3,3,97,0,1302.0,0
1,101,9,31,44.0,6,3,97,0,1302.0,0
1,101,7,35,36.0,3,3,97,0,1333.71,0
1,101,7,30,44.0,3,3,97,0,1628.0,0
1,101,7,36,4.0,6,1,97,0,380.0,0
1,101,9,25,40.0,3,1,97,0,3711.0,0
1,101,9,32,44.0,2,3,97,0,1302.0,0
1,101,9,33,15.0,3,1,97,0,750.0,0
1,101,9,26,44.0,3,3,97,0,1304.89,0
1,101,9,28,30.0,3,3,97,0,1308.96,0
-1,101,7,38,44.0,3,3,60,0,1212.0,0
-1,101,7,52,39.75,3,3,31,0,1302.0,0
-1,101,5,50,44.0,3,3,31,0,1375.0,0
-1,101,9,34,30.0,1,1,31,0,1639.07,0
-1,101,7,25,44.0,2,3,31,0,1500.0,0
-1,101,7,35,44.0,3,3,31,0,1302.0,0
-1,101,7,48,42.0,2,1,31,1,1302.0,0
-1,101,7,20,44.0,3,3,31,0,1302.0,0
-1,101,8,23,44.0,6,3,31,0,1302.0,0
-1,101,7,43,44.0,6,3,31,0,1302.0,0
-1,101,7,40,44.0,6,3,31,0,1302.0,0
-1,101,7,38,44.0,1,1,31,0,1592.45,0
-1,101,7,39,44.0,1,3,40,0,1700.0,0
-1,101,7,27,44.0,3,1,40,0,1302.0,0
-1,103,7,19,20.0,6,3,40,0,592.0,1
-1,101,7,34,41.53,3,3,40,0,1302.0,0
-1,101,7,33,48.0,1,3,40,0,1302.0,0
-1,101,7,21,44.0,1,3,40,0,1302.0,0
-1,101,7,37,44.0,3,3,40,0,1302.0,0
-1,101,7,24,44.0,1,3,40,0,1302.0,0
-1,101,7,24,44.0,6,1,40,0,1302.0,0
-1,101,9,35,38.5,6,3,40,0,3272.73,0
-1,101,7,39,44.0,1,3,40,0,1302.0,0
-1,101,7,33,44.0,6,3,40,0,1320.0,0
-1,103,6,17,20.0,3,3,43,0,592.0,1
-1,101,7,47,44.0,3,3,43,0,1302.0,0
-1,101,5,26,44.0,3,1,43,0,1302.0,0
-1,103,6,17,20.0,3,1,43,0,651.0,1
-1,103,6,18,20.0,3,1,43,0,592.0,1
1,101,9,35,44.0,3,1,97,0,1700.0,0
1,101,7,38,36.0,3,1,97,0,1302.0,0
1,103,6,15,30.0,2,3,97,0,651.0,1
1,103,7,18,20.0,6,1,97,0,592.0,1
1,101,7,33,40.0,3,3,97,0,1302.0,0
1,101,7,34,44.0,2,3,97,0,1302.0,0
1,101,9,39,44.0,3,1,97,0,1302.0,0
1,101,8,19,44.0,3,3,97,0,1302.0,0
1,101,7,45,44.0,6,3,97,0,1500.0,0
1,101,9,33,40.0,6,3,97,0,3272.73,0
1,101,5,32,38.5,3,3,97,0,1302.0,0
1,101,7,38,40.0,3,3,97,0,1400.0,0
1,101,7,30,38.5,1,3,97,0,1302.0,0
1,101,9,28,40.0,6,3,97,0,3600.0,0
1,101,9,25,28.0,6,3,97,0,2500.0,0
1,101,7,22,44.0,2,3,97,0,1302.0,0
1,101,9,37,44.0,6,3,97,0,1302.0,0
1,101,7,35,44.0,6,3,97,0,1493.0,0
1,101,7,27,44.0,6,3,97,0,1302.0,0
1,101,7,50,44.0,3,3,97,0,1441.32,0
1,101,9,22,36.0,6,3,97,0,2513.46,0
1,101,7,29,44.0,6,3,97,0,2800.0,0
1,101,9,32,36.0,1,1,97,0,2500.0,0
1,101,7,19,44.0,1,1,97,0,1302.0,0
1,101,7,38,44.0,3,3,97,0,1302.0,0
1,101,7,52,28.0,6,3,97,0,2800.0,0
1,101,7,22,44.0,6,3,97,0,1320.0,0
1,101,7,53,40.0,3,3,97,0,1302.0,0
1,101,80,30,28.0,6,3,97,0,3272.73,0
1,101,7,43,24.0,6,3,97,0,710.4,0
1,101,6,21,40.0,3,1,97,0,2496.02,0
1,101,9,23,38.5,6,3,97,0,2500.0,0
1,101,9,23,40.0,6,3,97,0,4200.0,0
1,101,7,32,40.0,6,1,97,0,1320.0,0
1,101,9,23,38.5,6,3,97,0,4000.0,0
1,101,9,32,30.0,1,3,97,0,3101.0,0
1,101,7,43,45.0,3,3,97,0,1302.0,0
1,101,7,30,44.0,6,3,97,0,2800.0,0
1,101,7,34,38.5,6,3,97,0,2800.0,0
1,101,9,35,40.0,6,3,97,0,5000.0,0
1,101,7,26,36.0,6,3,97,0,1302.0,0
1,101,4,41,44.0,6,1,97,0,1302.0,0
1,101,9,38,44.0,6,3,97,0,1302.0,0
1,101,7,25,44.0,3,3,97,0,1302.0,0
1,101,7,18,44.0,1,3,97,0,1320.0,0
1,103,6,15,20.0,2,1,97,0,954.0,1
1,101,7,26,44.0,3,3,97,1,1302.0,0
1,101,7,29,44.0,6,3,97,0,1302.0,0
1,101,9,39,15.0,6,3,97,0,1529.24,0
1,101,9,42,40.0,3,3,97,0,3197.58,0
-1,101,7,23,48.0,2,3,31,0,1302.0,0
-1,101,7,62,48.0,1,3,40,0,1601.75,0
1,101,7,25,44.0,3,3,97,0,1343.0,0
1,101,9,26,40.0,6,1,97,0,1350.0,0
-1,101,7,62,44.0,3,1,31,0,2600.0,0
-1,101,8,36,40.0,3,1,31,0,2793.78,0
-1,101,7,38,44.0,1,3,31,0,1302.0,0
-1,101,7,24,44.0,6,3,31,0,1212.2,0
-1,101,5,26,44.0,3,1,31,0,1302.0,0
-1,101,6,47,34.5,1,3,31,0,1375.0,0
-1,101,9,27,22.0,6,3,40,0,800.0,0
-1,101,7,24,30.0,6,1,40,0,3000.0,0
1,101,7,42,44.0,3,1,97,0,1732.5,0
1,101,9,28,44.0,6,3,97,0,1330.0,0
1,101,9,24,44.0,3,3,97,0,2000.0,0
1,101,7,28,44.0,6,1,97,0,665.0,0
1,101,9,37,53.0,3,3,97,0,1302.0,0
1,101,7,43,44.0,6,3,97,0,1330.0,0
1,101,7,34,44.0,1,1,97,0,1616.36,0
1,101,6,27,34.5,1,1,97,0,1302.0,0
1,101,9,27,22.0,6,3,97,0,800.0,0
1,101,7,39,48.0,6,3,97,0,1375.0,0
1,101,7,23,30.0,3,3,97,0,1380.12,0
1,101,7,25,44.0,6,1,97,0,1330.0,0
1,103,7,21,28.75,3,1,97,0,917.58,1
1,101,9,35,48.0,3,1,97,0,2000.0,0
-1,101,9,40,44.0,3,1,31,0,1702.0,0
-1,101,7,28,44.0,3,3,31,0,1500.0,0
-1,101,7,24,44.0,6,1,31,0,1320.0,0
-1,101,7,39,44.0,6,1,31,0,1320.0,0
-1,101,7,29,44.0,6,1,31,0,1401.46,0
-1,101,5,38,44.0,3,1,31,0,2287.66,0
-1,101,9,53,40.0,3,3,31,0,12706.17,0
-1,101,7,26,40.0,3,3,31,2,1230.0,0
-1,101,7,49,44.0,1,1,40,0,1375.0,0
-1,105,9,51,40.0,6,3,40,0,2500.0,0
1,101,7,20,44.0,6,3,97,0,1303.11,0
1,101,7,47,44.0,6,3,97,0,1314.26,0
1,101,7,48,44.0,3,1,97,0,2000.0,0
1,101,7,26,40.0,2,1,97,0,1349.27,0
1,101,7,20,40.0,3,1,97,0,1349.27,0
1,101,7,23,44.0,6,1,97,0,1302.0,0
1,105,7,34,40.0,3,3,97,0,2500.0,0
1,101,7,34,44.0,6,1,97,0,1302.0,0
1,105,9,44,40.0,3,3,97,0,2500.0,0
1,101,7,29,44.0,6,3,97,0,1302.0,0
1,101,7,39,40.0,3,3,97,0,2200.0,0
-1,101,3,63,40.0,2,1,31,0,1302.0,0
-1,101,7,38,44.0,3,1,31,0,1390.0,0
-1,101,5,46,48.0,6,1,31,0,1339.0,0
-1,101,7,34,44.0,3,3,31,0,1320.0,0
-1,101,9,41,44.0,3,1,31,0,5000.0,0
-1,101,8,41,44.0,1,1,31,0,5000.0,0
-1,101,7,45,44.0,6,1,31,0,1870.0,0
-1,101,7,39,44.0,3,1,40,0,1666.7,0
-1,101,7,51,44.0,6,1,40,0,1302.0,0
-1,101,7,38,44.0,3,3,43,0,1336.11,0
-1,103,6,19,20.0,6,1,43,0,592.0,1
-1,101,7,20,45.0,6,1,43,0,1320.0,0
1,101,7,18,44.0,6,1,97,0,1375.0,0
1,101,7,19,44.0,3,3,97,0,1336.11,0
1,101,7,44,43.75,3,3,97,0,1375.0,0
1,101,7,29,44.0,6,1,97,0,2300.0,0
1,101,7,25,44.0,3,3,97,0,1800.0,0
1,101,7,32,44.0,6,1,97,0,1302.0,0
1,101,7,30,44.0,2,3,97,0,1336.11,0
1,101,7,23,43.75,3,1,97,0,1375.0,0
1,101,7,26,45.0,3,1,97,0,1302.0,0
1,101,7,20,44.0,1,3,97,0,1336.11,0
1,101,5,37,44.0,6,1,97,0,1484.0,0
1,101,7,20,44.0,3,1,97,0,1578.7,0
1,101,4,20,44.0,3,1,97,0,1302.4,0
1,101,7,31,44.0,2,1,97,0,1302.4,0
1,101,7,34,44.0,6,1,97,0,1900.0,0
-1,101,7,62,44.0,1,1,31,0,1931.33,0
1,101,3,27,51.0,3,1,97,0,1441.89,0
1,101,1,53,44.0,3,1,97,0,1311.49,0
1,101,7,45,44.0,3,1,97,0,3446.82,0
1,101,4,33,44.0,3,1,97,0,1311.49,0
-1,101,7,27,44.0,3,1,31,0,1885.62,0
-1,101,7,24,44.0,3,1,31,0,1885.62,0
-1,101,7,36,44.0,1,1,31,0,1885.62,0
-1,101,6,31,44.0,3,1,31,0,1212.0,0
-1,101,9,32,44.0,6,1,31,0,1400.0,0
-1,101,7,37,44.0,3,1,31,0,1729.93,0
-1,111,7,35,44.0,6,1,31,0,1885.4,0
-1,101,6,39,44.0,3,1,31,0,1885.62,0
-1,101,5,26,44.0,3,1,31,0,1302.0,0
-1,101,6,32,44.0,3,1,31,0,1320.0,0
-1,101,7,39,44.0,2,1,31,0,1729.93,0
-1,101,3,29,44.0,3,1,31,0,1885.62,0
-1,101,4,50,44.0,3,1,31,0,1212.0,0
-1,101,7,52,44.0,6,1,31,0,1885.62,0
-1,101,7,27,40.0,6,1,31,0,2380.0,0
-1,101,3,40,44.0,1,1,31,0,2390.6,0
-1,101,7,41,44.0,1,1,31,0,1662.51,0
-1,101,7,24,45.0,1,1,31,0,1302.0,0
-1,101,7,30,44.0,6,1,31,0,1511.4,0
-1,101,6,20,42.42,3,1,31,0,1212.0,0
-1,101,4,48,44.0,3,1,31,0,1885.62,0
-1,101,7,63,44.0,6,1,31,0,2180.5,0
-1,101,7,21,45.0,3,1,31,0,1302.0,0
-1,111,7,47,44.0,6,1,31,0,1885.4,0
-1,101,7,29,44.0,3,1,31,0,1212.0,0
-1,101,7,39,44.0,3,1,31,0,1885.62,0
-1,101,7,50,44.0,3,1,31,0,2565.07,0
-1,101,7,27,44.0,3,1,31,0,1320.0,0
-1,101,7,28,25.0,6,3,31,0,651.0,0
-1,101,5,26,44.0,3,1,31,0,1320.0,0
-1,101,5,48,44.0,3,1,31,0,1885.62,0
-1,111,5,23,54.0,1,1,31,0,1771.2,0
-1,101,7,38,44.0,3,1,31,0,1320.0,0
-1,101,5,40,45.0,2,3,31,0,1343.77,0
-1,101,4,46,44.0,3,1,31,0,1717.14,0
-1,101,7,29,44.0,3,1,31,0,1885.62,0
-1,101,3,50,44.0,3,1,31,0,1717.14,0
-1,101,7,45,44.0,2,1,31,0,1729.93,0
-1,101,7,23,44.0,3,1,31,0,1320.0,0
-1,101,5,36,44.0,3,1,31,0,1885.62,0
-1,101,5,44,44.0,3,1,31,0,1850.0,0
-1,101,4,45,44.0,2,1,31,0,1885.62,0
-1,101,2,47,44.0,3,1,31,0,1885.62,0
-1,111,5,54,54.0,1,1,31,0,1771.2,0
-1,101,7,36,44.0,3,1,31,0,1885.62,0
-1,101,7,41,44.0,6,1,31,0,1387.76,0
-1,101,7,36,44.0,1,1,31,0,1320.0,0
-1,101,7,24,44.0,3,1,31,0,1320.0,0
-1,101,4,37,44.0,1,1,31,0,1885.62,0
-1,101,6,25,44.0,3,1,31,0,1885.62,0
-1,101,7,30,48.0,3,1,31,0,1400.0,0
-1,101,3,52,44.0,6,1,40,0,1885.62,0
-1,101,7,22,44.0,3,1,40,0,1227.31,0
-1,101,2,25,44.0,6,1,40,0,1320.0,0
-1,103,7,21,20.0,6,3,40,0,606.0,1
-1,101,7,32,41.0,3,1,40,0,2024.21,0
-1,101,6,18,44.0,3,1,40,0,1212.0,0
-1,103,7,18,24.0,6,1,40,0,651.0,1
-1,101,6,33,44.0,3,1,40,0,1885.62,0
-1,101,2,44,44.0,3,1,40,0,1885.62,0
-1,101,8,22,20.0,1,1,40,0,1343.77,0
-1,101,7,24,44.0,6,1,40,0,1320.0,0
-1,101,7,26,44.0,3,1,43,0,1302.0,0
-1,101,7,21,44.0,6,1,43,0,1568.16,0
-1,101,7,44,44.0,6,1,43,0,1320.0,0
-1,105,9,44,44.0,3,1,43,0,9900.0,0
-1,101,7,31,44.0,2,1,43,0,1885.62,0
-1,101,7,39,44.0,6,1,43,0,1885.62,0
-1,101,5,49,44.0,6,1,43,0,1302.0,0
-1,101,7,35,44.0,6,1,43,0,1320.0,0
-1,101,4,21,44.0,6,1,43,0,1320.0,0
-1,101,6,46,44.0,2,1,43,0,1885.62,0
-1,103,8,22,20.0,3,1,43,0,611.72,1
-1,101,7,37,44.0,3,1,43,0,1885.62,0
-1,101,3,57,44.0,3,1,43,0,2897.4,0
-1,101,4,38,44.0,3,1,43,0,1885.62,0
-1,101,7,31,44.0,3,1,43,0,1302.0,0
-1,101,7,30,44.0,6,1,43,0,1498.4,0
-1,101,7,35,44.0,6,3,43,0,1892.16,0
1,101,5,38,44.0,3,1,97,0,0.0,0
1,103,6,16,44.0,6,3,97,0,1300.2,1
1,105,7,39,44.0,6,1,97,0,1540.0,0
1,103,6,15,44.0,6,1,97,0,1300.2,1
1,101,4,48,44.0,3,1,97,0,1885.62,0
1,101,4,29,44.0,6,1,97,0,1320.0,0
1,101,7,56,44.0,6,1,97,0,1320.0,0
1,101,7,32,44.0,6,1,97,0,1320.0,0
1,101,7,29,44.0,6,1,97,0,1324.82,0
1,101,7,20,40.0,3,1,97,0,1343.77,0
1,101,7,35,44.0,6,1,97,0,1885.62,0
1,101,6,23,45.0,3,1,97,0,1320.0,0
1,101,4,38,44.0,1,1,97,0,1320.0,0
1,101,6,37,44.0,3,1,97,0,1320.0,0
1,101,7,43,45.0,3,1,97,0,1480.0,0
1,105,7,46,44.0,6,1,97,0,3200.0,0
1,101,6,24,44.0,3,1,97,0,1885.62,0
1,101,4,24,44.0,3,1,97,0,1320.0,0
1,101,6,19,44.0,3,1,97,0,1320.0,0
1,101,7,59,44.0,6,1,97,0,1885.62,0
1,101,6,35,44.0,3,1,97,0,1885.62,0
1,101,6,40,44.0,1,1,97,0,1320.0,0
1,101,6,50,44.0,3,1,97,0,1800.0,0
1,101,4,48,44.0,1,1,97,0,1885.62,0
1,105,7,34,44.0,6,1,97,0,4250.0,0
1,101,7,28,44.0,6,1,97,0,1343.77,0
1,101,7,34,44.0,6,1,97,0,2104.77,0
1,101,7,42,44.0,3,1,97,0,1885.62,0
1,101,9,24,44.0,6,3,97,0,4000.0,0
1,101,7,29,44.0,6,1,97,0,1885.62,0
1,103,6,15,44.0,6,1,97,0,1300.2,1
1,101,3,20,44.0,3,1,97,0,1320.0,0
1,101,7,28,45.0,3,1,97,0,1320.0,0
1,101,7,44,44.0,6,1,97,0,1885.62,0
1,105,7,24,44.0,6,1,97,0,3200.0,0
1,101,5,49,44.0,2,1,97,0,1885.62,0
1,101,7,33,45.0,3,1,97,0,4000.0,0
1,101,2,41,45.0,3,1,97,0,1320.0,0
1,101,7,35,44.0,6,1,97,0,1324.82,0
1,101,7,48,44.0,6,1,97,0,2465.92,0
1,101,7,28,44.0,6,1,97,0,1885.62,0
1,105,7,39,44.0,6,1,97,0,3200.0,0
1,101,9,48,44.0,1,3,97,0,2750.0,0
1,101,3,43,44.0,3,1,97,0,1320.0,0
1,101,4,32,44.0,3,1,97,0,1885.62,0
1,101,6,19,48.0,1,1,97,0,1320.0,0
1,105,7,39,44.0,6,1,97,0,2000.0,0
1,101,7,34,44.0,6,1,97,0,1320.0,0
